fixture_id,competition,evidence_id,metric,base_metric,side,half,formation_condition,opponent_condition,value,raw_value,z_score,percentile,baseline,delta,sample_n,effective_n,shrinkage_level,evidence_level,venue,provider,reliability,temporal_status
mt_629493933,COMP_NEUTRAL,A_FC_formation_delta_crosses_against_9bcf53,formation_delta_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,-0.2653,-0.2653,-1.7643,0.0625,3.3766,-3.6419,1,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FC_fc_clearances_for_582e60,fc_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,23.6327,23.6327,0.3488,0.3125,19.6355,3.9972,1,1,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FC_formation_delta_clearances_for_20d804,formation_delta_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.9388,-0.9388,-1.7953,0.0625,19.6355,-20.5743,1,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FC_fc_blocked_shots_for_dd40e5,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,1.7551,1.7551,0.063,0.4375,1.6872,0.0679,1,1,DIRECT,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FC_formation_delta_blocked_shots_for_e86967,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0408,0.0408,-1.5275,0.1875,1.6872,-1.6464,1,1,DERIVED,EXACT_FORMATION,home,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_crosses_for_09dfe8,fmx_crosses_for,crosses,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,3.4448,3.4448,0.7489,0.8125,2.4092,1.0356,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_crosses_against_6edc57,fmx_crosses_against,crosses,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,4.8624,4.8624,0.7198,0.6875,3.3766,1.4858,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_corners_for_ce97c8,fmx_corners_for,corners,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,3.8942,3.8942,0.4536,0.5625,2.9966,0.8976,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_corners_against_5b55ce,fmx_corners_against,corners,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,8.6414,8.6414,0.8052,0.9375,5.888,2.7534,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_touches_in_box_for_0fb6b1,fmx_touches_in_box_for,touches_in_box,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,23.9294,23.9294,1.0334,0.9375,14.7422,9.1872,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_clearances_for_360f4c,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,26.4409,26.4409,0.5938,0.6875,19.6355,6.8054,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_blocked_shots_for_364711,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,2.8322,2.8322,1.0622,0.8125,1.6872,1.145,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,A_FMX_fmx_shots_inside_box_against_411680,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-2-3-1,11.2266,11.2266,0.3525,0.625,11.0133,0.2133,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_crosses_for_104034,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,2.8571,2.8571,0.3239,0.4375,2.4092,0.4479,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_crosses_for_d5895c,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.1429,-0.1429,-1.8456,0.0625,2.4092,-2.5521,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_corners_for_af747b,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,4.2041,4.2041,0.6102,0.6875,2.9966,1.2075,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_corners_for_87b540,formation_delta_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.3673,-0.3673,-1.6999,0.0625,2.9966,-3.3639,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_corners_against_164a68,fc_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,7.4082,7.4082,0.4446,0.4375,5.888,1.5202,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_corners_against_a54dcb,formation_delta_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.2653,0.2653,-1.6443,0.1875,5.888,-5.6227,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_touches_in_box_for_0b925e,fc_touches_in_box_for,touches_in_box,FOR,FULL,TEAM_FORMATION_CONDITIONED,,15.3469,15.3469,0.068,0.3125,14.7422,0.6047,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_touches_in_box_for_9ae97e,formation_delta_touches_in_box_for,touches_in_box,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-1.2245,-1.2245,-1.796,0.0625,14.7422,-15.9667,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_total_shots_for_910d8a,fc_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,7.5918,7.5918,0.3706,0.4167,6.0117,1.5801,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_total_shots_for_07d9eb,formation_delta_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.2653,-0.2653,-1.4721,0.0833,6.0117,-6.277,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_possession_for_26ebeb,fc_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,37.8571,37.8571,0.5068,0.4167,27.7807,10.0764,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_possession_for_ffd635,formation_delta_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-1.1429,-1.1429,-1.4547,0.0833,27.7807,-28.9236,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_crosses_against_eaa2e9,fc_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,4.8776,4.8776,0.7271,0.8125,3.3766,1.501,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_crosses_against_21d459,formation_delta_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.0204,0.0204,-1.6259,0.1875,3.3766,-3.3562,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_clearances_for_748e90,fc_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,28.3673,28.3673,0.7619,0.8125,19.6355,8.7318,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_clearances_for_bbd7b0,formation_delta_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.9388,0.9388,-1.6315,0.1875,19.6355,-18.6967,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_fc_blocked_shots_for_b67367,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,1.6122,1.6122,-0.0696,0.3125,1.6872,-0.075,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FC_formation_delta_blocked_shots_for_d8f201,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.102,-0.102,-1.66,0.0625,1.6872,-1.7892,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_crosses_for_a3532b,fmx_crosses_for,crosses,FOR,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,3.8953,3.8953,1.0747,0.9375,2.4092,1.4861,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_crosses_against_ef8e87,fmx_crosses_against,crosses,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,5.0492,5.0492,0.8103,0.9375,3.3766,1.6726,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_corners_for_b71a02,fmx_corners_for,corners,FOR,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,5.5755,5.5755,1.3032,0.9375,2.9966,2.5789,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_corners_against_7b78fa,fmx_corners_against,corners,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,7.5535,7.5535,0.487,0.5625,5.888,1.6655,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_touches_in_box_for_b34691,fmx_touches_in_box_for,touches_in_box,FOR,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,22.0503,22.0503,0.822,0.8125,14.7422,7.3081,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_clearances_for_f1a89f,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,28.3969,28.3969,0.7645,0.9375,19.6355,8.7614,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_blocked_shots_for_cbc5b8,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,2.8981,2.8981,1.1234,0.9375,1.6872,1.2109,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_629493933,COMP_NEUTRAL,B_FMX_fmx_shots_inside_box_against_b2cde1,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-4-1-1,11.842,11.842,1.3696,0.875,11.0133,0.8287,7,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_crosses_for_e52006,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_B,3.7286,3.7286,-0.1123,0.3125,4.0271,-0.2985,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_total_shots_for_0aeb15,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_B,11.2143,11.2143,0.7535,0.75,7.4714,3.7429,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_shots_on_target_for_231c0a,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_B,4.7714,4.7714,1.0,0.75,4.2367,0.5347,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_shots_inside_box_for_9be4fb,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_B,7.6571,7.6571,-1.0,0.25,7.6988,-0.0417,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_touches_in_box_for_124693,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_B,23.8429,23.8429,0.7013,0.6875,16.7822,7.0607,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_corners_for_40f897,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_B,3.5286,3.5286,0.3257,0.3125,2.9656,0.563,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_possession_for_33117f,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_B,53.2143,53.2143,0.8328,0.9167,33.4954,19.7189,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_throw_ins_for_0091be,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_B,20.3857,20.3857,-1.0,0.25,20.7313,-0.3456,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_ATK_final_third_entries_for_0be125,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_B,56.5429,56.5429,1.0,0.75,53.8821,2.6608,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_crosses_against_fc6291,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_B,4.6857,4.6857,0.6743,0.6875,3.3352,1.3505,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_total_shots_against_05ae40,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_B,10.4714,10.4714,-1.0,0.25,11.7501,-1.2787,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_shots_inside_box_against_6c443b,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,7.0143,7.0143,-0.9534,0.375,7.4641,-0.4498,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_touches_in_box_against_9ad579,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,20.2,20.2,-1.0,0.25,20.5519,-0.3519,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_corners_against_c9a3cb,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_B,3.5,3.5,0.0519,0.4375,3.3939,0.1061,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_blocked_shots_for_6047f5,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_B,2.4286,2.4286,0.4631,0.5625,1.9112,0.5174,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_clearances_for_e01797,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_B,18.2714,18.2714,0.1112,0.4375,17.0984,1.173,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DEF_interceptions_for_dc01fb,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_B,8.1,8.1,-1.0,0.25,8.9443,-0.8443,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DIS_fouls_for_689ecf,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_B,11.2857,11.2857,-1.0,0.25,12.2053,-0.9196,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DIS_tackles_for_f8059a,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_B,14.6429,14.6429,-1.0,0.25,15.3166,-0.6738,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DIS_yellow_cards_for_c90167,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_B,2.3857,2.3857,-1.0,0.25,2.3899,-0.0042,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_DIS_fouls_against_2646d4,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_B,13.3286,13.3286,1.0,0.75,13.0297,0.2989,8,5,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_crosses_for_91d77a,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_A,6.6635,6.6635,0.9915,0.6875,4.0271,2.6364,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_total_shots_for_f6cd0c,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_A,10.4327,10.4327,0.5962,0.4167,7.4714,2.9614,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_shots_on_target_for_c1761a,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_A,3.7019,3.7019,-1.0,0.25,4.2367,-0.5347,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_shots_inside_box_for_f0f9f5,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_A,7.7404,7.7404,1.0,0.75,7.6988,0.0416,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_touches_in_box_for_2609a1,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_A,18.9423,18.9423,0.2145,0.3125,16.7822,2.1601,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_corners_for_eaa56f,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_A,4.0,4.0,0.5985,0.6875,2.9656,1.0344,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_possession_for_91c2dd,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_A,46.9135,46.9135,0.5667,0.4167,33.4954,13.4181,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_throw_ins_for_44da9b,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_A,21.0769,21.0769,1.0,0.75,20.7313,0.3456,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_ATK_final_third_entries_for_a34bb6,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_A,51.2212,51.2212,-1.0,0.25,53.8821,-2.6609,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_crosses_against_e4376b,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_A,4.1058,4.1058,0.3848,0.4375,3.3352,0.7707,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_total_shots_against_d7fe9f,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_A,13.0288,13.0288,1.0,0.75,11.7501,1.2787,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_shots_inside_box_against_db04e5,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,6.9712,6.9712,-1.0448,0.125,7.4641,-0.4929,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_touches_in_box_against_401d12,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,20.9038,20.9038,1.0,0.75,20.5519,0.3519,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_corners_against_5c309d,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_A,5.2115,5.2115,0.8894,0.8125,3.3939,1.8176,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_blocked_shots_for_560e4e,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_A,2.4231,2.4231,0.4582,0.4375,1.9112,0.5119,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_clearances_for_0cdf2c,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_A,25.5288,25.5288,0.7991,0.6875,17.0984,8.4304,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DEF_interceptions_for_1944fd,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_A,9.7885,9.7885,1.0,0.75,8.9443,0.8443,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DIS_fouls_for_b3f195,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_A,13.125,13.125,1.0,0.75,12.2053,0.9197,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DIS_tackles_for_a1bace,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_A,15.9904,15.9904,1.0,0.75,15.3166,0.6738,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DIS_yellow_cards_for_24bab9,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_A,2.3942,2.3942,1.0,0.75,2.3899,0.0043,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,B_DIS_fouls_against_37a03a,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_A,12.7308,12.7308,-1.0,0.25,13.0297,-0.2989,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_408681608,COMP_NEUTRAL,ENV_corners_833431,league_corners_env,league_corners_env,NEUTRAL,FULL,UNCONDITIONED,,9.3893,9.3893,,0.5,9.3893,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_408681608,COMP_NEUTRAL,ENV_total_shots_f591fb,league_total_shots_env,league_total_shots_env,NEUTRAL,FULL,UNCONDITIONED,,23.4832,23.4832,,0.5,23.4832,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_408681608,COMP_NEUTRAL,ENV_fouls_1df8c9,league_fouls_env,league_fouls_env,NEUTRAL,FULL,UNCONDITIONED,,25.2081,25.2081,,0.5,25.2081,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_408681608,COMP_NEUTRAL,ENV_yellow_cards_fba5e7,league_yellow_cards_env,league_yellow_cards_env,NEUTRAL,FULL,UNCONDITIONED,,4.9444,4.9444,,0.5,4.9444,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_FC_fc_crosses_for_069499,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,3.875,3.875,-0.0572,0.4375,4.0271,-0.1521,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_FC_formation_delta_crosses_for_3a86f8,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.5145,0.1875,4.0271,-4.0271,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_408681608,COMP_NEUTRAL,A_FC_fc_corners_for_547bb6,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,3.625,3.625,0.3815,0.4375,2.9656,0.6594,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
